,Hour,TARGET,DHI,DNI,WS,RH,T,Target1,Target2
47466,21,0.0,0,0,0.9,66.99,11,0.0,0.0
47467,21,0.0,0,0,0.9,66.99,10,0.0,0.0
47468,22,0.0,0,0,0.9,66.27,10,0.0,0.0
47469,22,0.0,0,0,1.0,70.9,10,0.0,0.0
47470,23,0.0,0,0,1.2,70.17,10,0.0,0.0
47471,23,0.0,0,0,1.4,75.12,9,0.0,0.0
47472,0,0.0,0,0,1.7,75.99,9,0.0,0.0
47473,0,0.0,0,0,1.8,75.98,8,0.0,0.0
47474,1,0.0,0,0,2.0,78.19,8,0.0,0.0
47475,1,0.0,0,0,2.1,83.74,8,0.0,0.0
47476,2,0.0,0,0,2.3,85.47,8,0.0,0.0
47477,2,0.0,0,0,2.3,91.58,7,0.0,0.0
47478,3,0.0,0,0,2.3,91.9,7,0.0,0.0
47479,3,0.0,0,0,2.2,91.9,6,0.0,0.0
47480,4,0.0,0,0,2.1,90.8,6,0.0,0.0
47481,4,0.0,0,0,2.0,97.36,6,0.0,0.0
47482,5,0.0,0,0,2.0,95.5,6,0.0,0.0
47483,5,0.0,0,0,2.3,89.06,7,0.0,0.0
47484,6,1.970632157,21,0,2.6,83.25,8,2.064449093,1.689057583
47485,6,9.196182322,43,399,3.2,77.71,9,9.571326302000001,8.632771206000001
47486,7,18.39196035,59,577,3.8,69.08,11,19.04818796,17.17133046
47487,7,28.05650642,72,683,3.8,60.43,13,28.90006365,25.99100532
47488,8,37.53296275,80,761,3.8,50.93,15,38.65767685,34.71646411
47489,8,46.54036225,87,811,3.8,44.74,16,47.8524235,47.38276125
47490,9,54.70248933,92,849,3.8,37.07,18,56.20252275,56.29573118
47491,9,61.92666571,97,876,3.8,34.8,19,63.52035001,63.61347696
47492,10,67.93018228,102,893,3.9,31.9,21,69.71211413,69.80517197
47493,10,35.2786582,337,53,3.9,31.89,21,74.59102386,74.6832071
47494,11,76.37370242,100,928,4.0,30.08,22,78.15552184,73.6503431
47495,11,74.77867424,243,704,4.0,30.07,22,80.03112519999998,80.21788962
47496,12,60.51724578,393,318,4.0,30.71,22,80.4993559,80.59229204
47497,12,74.12189793,244,698,4.0,30.7,22,79.37349078,79.37261824
47498,13,71.58861787,180,766,4.1,31.57,22,76.74647218,76.65096482
47499,13,2.345655466,25,0,4.1,33.58,21,72.71212217,72.52368073
47500,14,2.158003028,23,0,4.3,34.69,21,67.36352234,67.08205915
47501,14,25.896321,254,35,4.2,36.92,20,60.70289425,60.42142797
47502,15,37.906209,250,279,4.2,38.34,20,52.91566052,52.72801634
47503,15,0.7506262509999999,8,0,3.8,40.84,19,44.28451476,44.00304539
47504,16,28.14879383,138,412,3.5,45.41,18,34.99602544,34.62111352
47505,16,20.17352399,109,353,2.7,48.41,17,25.23897537,24.86394794
47506,17,12.47943577,72,301,1.9,53.97,17,15.57515229,15.10618725
47507,17,5.254614785,37,184,1.6,61.42,15,6.474151415,6.098972367999999
47508,18,0.0,0,0,1.3,66.27,14,0.0,0.0
47509,18,0.0,0,0,1.5,66.28,13,0.0,0.0
47510,19,0.0,0,0,1.8,64.15,13,0.0,0.0
47511,19,0.0,0,0,1.9,68.53,13,0.0,0.0
47512,20,0.0,0,0,2.0,66.75,13,0.0,0.0
47513,20,0.0,0,0,2.0,71.34,12,0.0,0.0
47514,21,0.0,0,0,2.0,69.32,12,0.0,0.0
47515,21,0.0,0,0,2.1,74.13,11,0.0,0.0
47516,22,0.0,0,0,2.2,71.25,11,0.0,0.0
47517,22,0.0,0,0,2.3,71.25,10,0.0,0.0
47518,23,0.0,0,0,2.4,67.72,10,0.0,0.0
47519,23,0.0,0,0,2.5,72.45,10,0.0,0.0
47520,0,0.0,0,0,2.6,69.44,10,0.0,0.0
47521,0,0.0,0,0,2.6,74.33,9,0.0,0.0
47522,1,0.0,0,0,2.6,71.98,9,0.0,0.0
47523,1,0.0,0,0,2.5,71.98,9,0.0,0.0
47524,2,0.0,0,0,2.4,69.56,9,0.0,0.0
47525,2,0.0,0,0,2.2,74.5,8,0.0,0.0
47526,3,0.0,0,0,2.1,71.88,8,0.0,0.0
47527,3,0.0,0,0,2.1,71.89,8,0.0,0.0
47528,4,0.0,0,0,2.1,69.92,8,0.0,0.0
47529,4,0.0,0,0,2.1,69.92,7,0.0,0.0
47530,5,0.0,0,0,2.1,68.3,7,0.0,0.0
47531,5,0.0,0,0,2.4,63.77,8,0.0,0.0
47532,6,2.064449093,22,0,2.8,59.46,9,1.689057583,1.595291184
47533,6,9.571326302000001,37,473,3.0,51.97,11,8.632771206000001,8.820924891
47534,7,19.04818796,51,646,3.4,45.58,14,17.17133046,18.1106498
47535,7,28.90006365,61,749,2.9,40.0,16,25.99100532,27.7753083
47536,8,38.65767685,69,821,2.5,32.15,18,34.71646411,37.43954186
47537,8,47.8524235,75,869,2.4,30.18,19,47.38276125,46.54087381
47538,9,56.20252275,79,904,2.3,26.04,20,56.29573118,54.89075131
47539,9,63.52035001,83,930,2.0,24.45,21,63.61347696,62.11500504
47540,10,69.71211413,87,947,1.8,21.44,22,69.80517197,68.30623800000001
47541,10,74.59102386,89,960,1.6,20.15,22,74.6832071,73.09062431
47542,11,78.15552184,86,975,1.5,18.28,23,73.6503431,76.84282836
47543,11,80.03112519999998,87,979,1.5,18.28,24,80.21788962,78.71846678
47544,12,80.4993559,86,981,1.6,17.12,25,80.59229204,79.18671708
47545,12,79.37349078,85,978,1.7,17.11,25,79.37261824,78.06083958
47546,13,76.74647218,83,973,1.8,16.27,25,76.65096482,75.43296287
47547,13,72.71212217,81,962,1.8,16.26,25,72.52368073,71.39861287
47548,14,67.36352234,78,949,1.9,16.44,26,67.08205915,66.14457565
47549,14,60.70289425,75,929,1.9,16.44,25,60.42142797,59.57702913
47550,15,52.91566052,71,900,2.0,16.55,25,52.72801634,51.8836175
47551,15,44.28451476,66,862,1.9,17.57,24,44.00304539,43.25246039
47552,16,34.99602544,60,810,1.9,17.88,24,34.62111352,34.05779419
47553,16,25.23897537,53,735,1.5,20.19,22,24.86394794,24.3007235
47554,17,15.57515229,42,623,1.1,31.51,21,15.10618725,14.637051
47555,17,6.474151415,27,424,1.2,35.72,19,6.098972367999999,5.723588078
47556,18,0.0,0,0,1.4,38.28,17,0.0,0.0
47557,18,0.0,0,0,1.7,40.83,16,0.0,0.0
47558,19,0.0,0,0,2.0,42.84,15,0.0,0.0
47559,19,0.0,0,0,2.3,45.73,14,0.0,0.0
47560,20,0.0,0,0,2.6,43.89,14,0.0,0.0
47561,20,0.0,0,0,2.8,43.89,13,0.0,0.0
47562,21,0.0,0,0,3.0,41.16,13,0.0,0.0
47563,21,0.0,0,0,3.0,43.95,13,0.0,0.0
47564,22,0.0,0,0,3.1,40.59,13,0.0,0.0
47565,22,0.0,0,0,3.3,40.57,13,0.0,0.0
47566,23,0.0,0,0,3.5,36.93,13,0.0,0.0
47567,23,0.0,0,0,3.7,36.92,12,0.0,0.0
47568,0,0.0,0,0,3.9,34.32,12,0.0,0.0
47569,0,0.0,0,0,4.1,36.67,12,0.0,0.0
47570,1,0.0,0,0,4.3,36.22,12,0.0,0.0
47571,1,0.0,0,0,4.3,36.21,12,0.0,0.0
47572,2,0.0,0,0,4.4,38.22,12,0.0,0.0
47573,2,0.0,0,0,4.1,40.86,11,0.0,0.0
47574,3,0.0,0,0,3.8,43.71,11,0.0,0.0
47575,3,0.0,0,0,3.6,43.7,11,0.0,0.0
47576,4,0.0,0,0,3.5,46.03,11,0.0,0.0
47577,4,0.0,0,0,3.3,49.24,10,0.0,0.0
47578,5,0.0,0,0,3.2,50.38,10,0.0,0.0
47579,5,0.0,0,0,3.4,47.09,10,0.0,0.0
47580,6,1.689057583,18,0,3.6,44.91,11,1.595291184,1.689057583
47581,6,8.632771206000001,41,380,3.9,42.02,13,8.820924891,9.383446962999999
47582,7,17.17133046,63,518,4.2,36.63,15,18.1106498,18.95393785
47583,7,25.99100532,71,633,4.3,32.18,17,27.7753083,28.99325764
47584,8,34.71646411,100,649,4.4,24.55,19,37.43954186,38.75065425
47585,8,47.38276125,67,881,4.4,23.05,20,46.54087381,47.8513715
47586,9,56.29573118,78,913,4.4,17.14,21,54.89075131,56.10684521
47587,9,63.61347696,82,937,4.4,16.11,22,62.11500504,63.42443216
47588,10,69.80517197,85,956,4.5,14.06,23,68.30623800000001,69.42834891
47589,10,74.6832071,87,968,4.5,14.05,24,73.09062431,74.21245984
47590,11,73.6503431,199,770,4.6,13.09,25,76.84282836,77.68298515
47591,11,80.21788962,84,990,4.7,12.32,25,78.71846678,79.55938576
47592,12,80.59229204,85,989,4.9,12.11,26,79.18671708,79.93378715
47593,12,79.37261824,84,985,5.0,12.1,26,78.06083958,78.71414016
47594,13,76.65096482,84,976,5.2,13.02,27,75.43296287,76.08637174
47595,13,72.52368073,82,965,5.2,13.02,26,71.39861287,71.95838117
47596,14,67.08205915,79,950,5.2,14.07,26,66.14457565,66.51693905
47597,14,60.42142797,76,929,5.1,14.94,25,59.57702913,59.85652136
47598,15,52.72801634,70,906,5.0,16.84,25,51.8836175,52.06954445
47599,15,44.00304539,65,868,4.7,17.9,24,43.25246039,43.34485403
47600,16,34.62111352,58,817,4.5,20.18,23,34.05779419,34.05667103
47601,16,24.86394794,51,741,3.4,22.84,21,24.3007235,24.20610003
47602,17,15.10618725,41,618,2.3,28.77,20,14.637051,14.44892
47603,17,6.098972367999999,26,412,1.7,34.81,17,5.723588078,5.5357468989999985
47604,18,0.0,0,0,1.2,45.08,15,0.0,0.0
47605,18,0.0,0,0,1.2,48.16,14,0.0,0.0
47606,19,0.0,0,0,1.2,47.92,13,0.0,0.0
47607,19,0.0,0,0,1.2,51.21,12,0.0,0.0
47608,20,0.0,0,0,1.4,55.07,12,0.0,0.0
47609,20,0.0,0,0,1.2,58.89,11,0.0,0.0
47610,21,0.0,0,0,1.2,64.54,10,0.0,0.0
47611,21,0.0,0,0,1.2,69.08,9,0.0,0.0
47612,22,0.0,0,0,1.3,69.47,9,0.0,0.0
47613,22,0.0,0,0,1.3,69.47,9,0.0,0.0
47614,23,0.0,0,0,1.4,69.46,9,0.0,0.0
47615,23,0.0,0,0,1.3,69.46,8,0.0,0.0
47616,0,0.0,0,0,1.3,69.26,8,0.0,0.0
47617,0,0.0,0,0,1.4,74.2,8,0.0,0.0
47618,1,0.0,0,0,1.5,74.18,8,0.0,0.0
47619,1,0.0,0,0,1.5,74.19,8,0.0,0.0
47620,2,0.0,0,0,1.6,74.39,8,0.0,0.0
47621,2,0.0,0,0,1.8,79.74,7,0.0,0.0
47622,3,0.0,0,0,2.0,80.88,7,0.0,0.0
47623,3,0.0,0,0,2.1,80.91,7,0.0,0.0
47624,4,0.0,0,0,2.3,82.34,7,0.0,0.0
47625,4,0.0,0,0,2.4,88.32,6,0.0,0.0
47626,5,0.0,0,0,2.5,89.49,6,0.0,0.0
47627,5,0.0,0,0,3.0,89.51,6,0.0,0.0
47628,6,1.595291184,13,145,3.6,85.12,7,1.689057583,1.50140102
47629,6,8.820924891,36,441,4.6,74.16,8,9.383446962999999,8.914372595
47630,7,18.1106498,51,620,5.7,65.98,10,18.95393785,18.20368702
47631,7,27.7753083,62,726,5.8,61.69,12,28.99325764,27.9617499
47632,8,37.43954186,68,806,6.0,52.62,14,38.75065425,37.34365599
47633,8,46.54087381,74,854,5.6,46.18,15,47.8513715,46.3506615
47634,9,54.89075131,77,894,5.2,38.31,17,56.10684521,54.4192068
47635,9,62.11500504,81,920,4.8,35.95,18,63.42443216,61.45549765
47636,10,68.30623800000001,82,941,4.4,32.07,20,69.42834891,43.53440833
47637,10,73.09062431,84,955,4.0,30.11,21,74.21245984,22.61162157
47638,11,76.84282836,79,977,3.6,25.66,22,77.68298515,60.70356155
47639,11,78.71846678,79,981,3.3,25.65,23,79.55938576,62.20473154
47640,12,79.18671708,80,982,3.0,23.44,24,79.93378715,77.59087101
47641,12,78.06083958,79,979,2.8,23.44,24,78.71414016,57.79440937
47642,13,75.43296287,79,972,2.7,21.67,25,76.08637174,4.878748843
47643,13,71.39861287,77,961,2.8,21.66,25,71.95838117,3.189951166
47644,14,66.14457565,72,953,2.9,21.44,25,66.51693905,37.15354888
47645,14,59.57702913,69,933,2.9,21.44,25,59.85652136,33.40103232
47646,15,51.8836175,64,909,3.0,21.35,25,52.06954445,35.46514106
47647,15,43.25246039,60,872,2.9,22.69,24,43.34485403,29.36696079
47648,16,34.05779419,53,825,2.9,22.97,24,34.05667103,22.7995205
47649,16,24.3007235,46,751,2.4,25.96,22,24.20610003,15.9506325
47650,17,14.637051,37,635,1.9,33.57,20,14.44892,9.195171575
47651,17,5.723588078,23,432,2.3,38.06,18,5.5357468989999985,3.284062044
47652,18,0.0,0,0,2.7,41.57,16,0.0,0.0
47653,18,0.0,0,0,2.9,44.35,15,0.0,0.0
47654,19,0.0,0,0,3.2,45.94,14,0.0,0.0
47655,19,0.0,0,0,3.1,49.05,13,0.0,0.0
47656,20,0.0,0,0,3.1,50.57,13,0.0,0.0
47657,20,0.0,0,0,3.2,54.04,12,0.0,0.0
47658,21,0.0,0,0,3.3,51.15,12,0.0,0.0
47659,21,0.0,0,0,3.3,51.15,12,0.0,0.0
47660,22,0.0,0,0,3.4,47.76,12,0.0,0.0
47661,22,0.0,0,0,3.5,47.75,11,0.0,0.0
47662,23,0.0,0,0,3.6,44.59,11,0.0,0.0
47663,23,0.0,0,0,3.6,47.68,11,0.0,0.0
47664,0,0.0,0,0,3.7,45.24,11,0.0,0.0
47665,0,0.0,0,0,3.8,45.23,11,0.0,0.0
47666,1,0.0,0,0,3.9,44.06,11,0.0,0.0
47667,1,0.0,0,0,3.9,44.05,10,0.0,0.0
47668,2,0.0,0,0,3.9,43.77,10,0.0,0.0
47669,2,0.0,0,0,3.9,46.83,10,0.0,0.0
47670,3,0.0,0,0,3.9,46.94,10,0.0,0.0
47671,3,0.0,0,0,3.8,46.94,10,0.0,0.0
47672,4,0.0,0,0,3.8,47.08,10,0.0,0.0
47673,4,0.0,0,0,3.7,47.08,10,0.0,0.0
47674,5,0.0,0,0,3.6,47.32,10,0.0,0.0
47675,5,0.0,0,0,3.8,47.33,10,0.0,0.0
47676,6,1.689057583,12,228,4.0,45.04,11,1.50140102,0.375358506
47677,6,9.383446962999999,30,549,4.2,39.42,13,8.914372595,2.9089964489999995
47678,7,18.95393785,42,712,4.5,33.59,16,18.20368702,6.193279208
47679,7,28.99325764,50,809,4.6,29.55,18,27.9617499,9.852835899
47680,8,38.75065425,57,871,4.8,26.19,20,37.34365599,13.32464114
47681,8,47.8513715,61,914,4.6,24.6,21,46.3506615,16.70253559
47682,9,56.10684521,66,944,4.5,19.77,23,54.4192068,17.82835327
47683,9,63.42443216,69,965,4.2,18.59,24,61.45549765,9.10184351
47684,10,69.42834891,73,979,4.0,16.34,25,43.53440833,14.82552029
47685,10,74.21245984,74,990,3.8,15.38,26,22.61162157,24.58382038
47686,11,77.68298515,72,1003,3.7,13.95,27,60.70356155,15.1066854
47687,11,79.55938576,73,1006,3.7,13.95,27,62.20473154,11.35359644
47688,12,79.93378715,73,1006,3.7,12.9,28,77.59087101,11.35359644
47689,12,78.71414016,72,1003,3.8,12.89,28,57.79440937,8.444916618999999
47690,13,76.08637174,71,997,4.0,12.06,29,4.878748843,8.06967569
47691,13,71.95838117,70,987,4.2,12.05,29,3.189951166,7.694426508999999
47692,14,66.51693905,68,971,4.5,12.05,29,37.15354888,1.689020453
47693,14,59.85652136,66,951,4.8,12.77,28,33.40103232,2.53353068
47694,15,52.06954445,61,926,5.2,12.91,28,35.46514106,4.785557951
47695,15,43.34485403,57,890,5.3,13.69,27,29.36696079,2.9089005310000005
47696,16,34.05667103,51,842,5.5,13.91,27,22.7995205,0.563013006
47697,16,24.20610003,45,768,5.2,15.68,25,15.9506325,0.37534613
47698,17,14.44892,35,654,4.9,21.23,23,9.195171575,0.187675128
47699,17,5.5357468989999985,22,442,5.1,24.03,21,3.284062044,0.0
47700,18,0.0,0,0,5.4,26.26,19,0.0,0.0
47701,18,0.0,0,0,5.7,27.98,18,0.0,0.0
47702,19,0.0,0,0,6.0,26.35,18,0.0,0.0
47703,19,0.0,0,0,5.7,28.09,17,0.0,0.0
47704,20,0.0,0,0,5.5,27.36,17,0.0,0.0
47705,20,0.0,0,0,5.0,29.18,16,0.0,0.0
47706,21,0.0,0,0,4.6,28.61,16,0.0,0.0
47707,21,0.0,0,0,4.4,30.53,15,0.0,0.0
47708,22,0.0,0,0,4.2,29.81,15,0.0,0.0
47709,22,0.0,0,0,4.1,31.83,14,0.0,0.0
47710,23,0.0,0,0,4.0,31.09,14,0.0,0.0
47711,23,0.0,0,0,3.9,33.22,13,0.0,0.0
47712,0,0.0,0,0,3.9,32.98,13,0.0,0.0
47713,0,0.0,0,0,3.7,32.98,12,0.0,0.0
47714,1,0.0,0,0,3.6,33.87,12,0.0,0.0
47715,1,0.0,0,0,3.4,36.2,11,0.0,0.0
47716,2,0.0,0,0,3.3,42.56,11,0.0,0.0
47717,2,0.0,0,0,3.1,45.54,10,0.0,0.0
47718,3,0.0,0,0,3.0,51.07,10,0.0,0.0
47719,3,0.0,0,0,2.8,51.08,9,0.0,0.0
47720,4,0.0,0,0,2.7,55.99,9,0.0,0.0
47721,4,0.0,0,0,2.4,59.95,9,0.0,0.0
47722,5,0.0,0,0,2.2,63.76,9,0.0,0.0
47723,5,0.0,0,0,2.3,59.58,9,0.0,0.0
47724,6,1.50140102,11,197,2.4,58.99,10,0.375358506,0.0
47725,6,8.914372595,30,521,2.9,55.18,12,2.9089964489999995,7.601260371
47726,7,18.20368702,43,682,3.4,50.71,14,6.193279208,16.42229562
47727,7,27.9617499,51,779,3.7,44.52,16,9.852835899,5.442817977000001
47728,8,37.34365599,58,840,4.0,36.86,19,13.32464114,7.319571314
47729,8,46.3506615,63,883,4.3,34.61,20,16.70253559,13.1376921
47730,9,54.4192068,68,912,4.6,29.62,21,17.82835327,5.067339831
47731,9,61.45549765,72,934,4.9,29.61,22,9.10184351,4.03505959
47732,10,43.53440833,340,182,5.3,27.35,23,14.82552029,3.096639604
47733,10,22.61162157,229,15,5.6,25.72,23,24.58382038,8.257614849
47734,11,60.70356155,323,431,6.1,24.01,24,15.1066854,9.477385601
47735,11,62.20473154,299,474,6.4,24.0,24,11.35359644,18.86072839
47736,12,77.59087101,79,973,6.7,23.99,25,11.35359644,17.64068639
47737,12,57.79440937,370,323,6.9,23.98,25,8.444916618999999,6.662174116
47738,13,4.878748843,52,0,7.1,22.55,25,8.06967569,9.852402722
47739,13,3.189951166,34,0,7.0,23.94,25,7.694426508999999,3.377966648
47740,14,37.15354888,321,115,6.9,23.73,25,1.689020453,9.195474799
47741,14,33.40103232,283,122,6.6,25.21,24,2.53353068,4.034793496
47742,15,35.46514106,236,269,6.3,24.89,24,4.785557951,3.471799054
47743,15,29.36696079,193,267,5.6,26.47,23,2.9089005310000005,2.345835956
47744,16,22.7995205,150,253,5.0,27.19,22,0.563013006,4.034837845
47745,16,15.9506325,106,235,3.4,30.78,20,0.37534613,2.721229529
47746,17,9.195171575,65,189,1.8,41.75,19,0.187675128,1.501384518
47747,17,3.284062044,26,107,1.2,47.44,17,0.0,0.469192976
47748,18,0.0,0,0,0.7,53.3,16,0.0,0.0
47749,18,0.0,0,0,1.6,60.75,14,0.0,0.0
47750,19,0.0,0,0,2.5,65.36,13,0.0,0.0
47751,19,0.0,0,0,2.8,69.89,12,0.0,0.0
47752,20,0.0,0,0,3.1,71.65,12,0.0,0.0
47753,20,0.0,0,0,2.9,76.62,11,0.0,0.0
47754,21,0.0,0,0,2.7,78.59,11,0.0,0.0
47755,21,0.0,0,0,2.2,78.58,10,0.0,0.0
47756,22,0.0,0,0,1.7,81.34,10,0.0,0.0
47757,22,0.0,0,0,1.4,87.01,10,0.0,0.0
47758,23,0.0,0,0,1.1,88.1,10,0.0,0.0
47759,23,0.0,0,0,1.0,94.3,9,0.0,0.0
47760,0,0.0,0,0,1.0,94.77,9,0.0,0.0
47761,0,0.0,0,0,1.1,94.75,9,0.0,0.0
47762,1,0.0,0,0,1.2,94.97,9,0.0,0.0
47763,1,0.0,0,0,1.1,100.0,8,0.0,0.0
47764,2,0.0,0,0,1.1,100.0,8,0.0,0.0
47765,2,0.0,0,0,0.8,100.0,8,0.0,0.0
47766,3,0.0,0,0,0.5,100.0,8,0.0,0.0
47767,3,0.0,0,0,0.4,100.0,8,0.0,0.0
47768,4,0.0,0,0,0.4,100.0,8,0.0,0.0
47769,4,0.0,0,0,0.5,100.0,8,0.0,0.0
47770,5,0.0,0,0,0.6,99.29,8,0.0,0.0
47771,5,0.0,0,0,0.6,99.29,8,0.0,0.0
47772,6,0.375358506,4,0,0.6,100.0,8,0.0,0.0
47773,6,2.9089964489999995,31,0,0.8,93.99,9,7.601260371,7.132125152
47774,7,6.193279208,66,0,1.1,91.0,10,16.42229562,16.04710523
47775,7,9.852835899,104,2,1.4,85.07,11,5.442817977000001,10.13490244
47776,8,13.32464114,138,10,1.7,81.52,12,7.319571314,13.88826472
47777,8,16.70253559,171,16,2.2,76.27,13,13.1376921,6.662613482
47778,9,17.82835327,183,12,2.7,70.72,14,5.067339831,6.287185872999999
47779,9,9.10184351,97,0,2.8,70.68,14,4.03505959,12.66807111
47780,10,14.82552029,153,7,3.0,65.1,15,3.096639604,16.42139317
47781,10,24.58382038,249,18,3.1,60.94,16,8.257614849,13.79381865
47782,11,15.1066854,154,8,3.3,56.31,17,9.477385601,11.26013636
47783,11,11.35359644,119,2,4.4,60.06,16,18.86072839,18.67305946
47784,12,11.35359644,119,3,5.5,61.49,16,17.64068639,21.76935767
47785,12,8.444916618999999,90,0,5.1,65.58,15,6.662174116,21.39402392
47786,13,8.06967569,86,0,4.8,75.08,14,9.852402722,6.286771261
47787,13,7.694426508999999,82,0,4.4,75.07,13,3.377966648,3.940961089
47788,14,1.689020453,18,0,4.0,78.48,13,9.195474799,7.788089771
47789,14,2.53353068,27,0,3.7,83.84,13,4.034793496,1.407501574
47790,15,4.785557951,51,0,3.5,85.06,13,3.471799054,0.8445009440000001
47791,15,2.9089005310000005,31,0,3.3,90.93,12,2.345835956,3.190371967
47792,16,0.563013006,6,0,3.2,90.66,12,4.034837845,5.348564768999999
47793,16,0.37534613,4,0,3.2,96.95,11,2.721229529,3.659624763
47794,17,0.187675128,2,0,3.3,99.96,10,1.501384518,1.970588839
47795,17,0.0,0,0,3.0,100.0,9,0.469192976,0.563037759
47796,18,0.0,0,0,2.8,100.0,8,0.0,0.0
47797,18,0.0,0,0,2.9,100.0,7,0.0,0.0
47798,19,0.0,0,0,3.0,100.0,6,0.0,0.0
47799,19,0.0,0,0,2.7,100.0,5,0.0,0.0
47800,20,0.0,0,0,2.5,100.0,5,0.0,0.0
47801,20,0.0,0,0,2.0,100.0,4,0.0,0.0
47802,21,0.0,0,0,1.6,98.7,4,0.0,0.0
47803,21,0.0,0,0,1.5,100.0,4,0.0,0.0
47804,22,0.0,0,0,1.5,100.0,4,0.0,0.0
47805,22,0.0,0,0,1.5,100.0,4,0.0,0.0
47806,23,0.0,0,0,1.5,100.0,4,0.0,0.0
47807,23,0.0,0,0,1.5,100.0,3,0.0,0.0
47808,0,0.0,0,0,1.5,100.0,3,0.0,0.0
47809,0,0.0,0,0,1.3,100.0,3,0.0,0.0
47810,1,0.0,0,0,1.2,100.0,3,0.0,0.0
47811,1,0.0,0,0,0.7,100.0,3,0.0,0.0
47812,2,0.0,0,0,0.2,100.0,3,0.0,0.0
47813,2,0.0,0,0,0.3,100.0,3,0.0,0.0
47814,3,0.0,0,0,0.4,96.48,3,0.0,0.0
47815,3,0.0,0,0,0.4,96.48,3,0.0,0.0
47816,4,0.0,0,0,0.4,96.61,3,0.0,0.0
47817,4,0.0,0,0,0.5,96.62,3,0.0,0.0
47818,5,0.0,0,0,0.7,96.45,3,0.0,0.0
47819,5,0.0,0,0,0.8,96.48,3,0.0,0.0
47820,6,0.0,0,0,1.0,99.09,4,0.0,0.0
47821,6,7.601260371,37,373,1.3,92.32,5,7.132125152,7.789031416
47822,7,16.42229562,59,540,1.6,92.97,6,16.04710523,16.98534575
47823,7,5.442817977000001,58,0,1.9,92.98,6,10.13490244,10.32247237
47824,8,7.319571314,78,0,2.3,90.41,7,13.88826472,14.07578927
47825,8,13.1376921,138,2,2.4,90.41,7,6.662613482,18.29832493
47826,9,5.067339831,54,0,2.6,82.92,8,6.287185872999999,19.79950833
47827,9,4.03505959,43,0,2.7,77.41,9,12.66807111,32.93626085
47828,10,3.096639604,33,0,2.8,70.33,10,16.42139317,32.84170339
47829,10,8.257614849,88,0,2.9,65.71,11,13.79381865,34.43649332
47830,11,9.477385601,101,0,3.1,59.2,12,11.26013636,49.35530351
47831,11,18.86072839,192,12,3.3,55.37,13,18.67305946,31.05818529
47832,12,17.64068639,179,11,3.6,49.38,14,21.76935767,40.81619969
47833,12,6.662174116,71,0,3.9,49.36,14,21.39402392,35.46787008
47834,13,9.852402722,105,0,4.2,43.5,15,6.286771261,34.06004053
47835,13,3.377966648,36,0,4.4,43.49,15,3.940961089,32.08962496
47836,14,9.195474799,98,0,4.7,39.09,16,7.788089771,29.18091627
47837,14,4.034793496,43,0,4.8,41.71,15,1.407501574,0.938303441
47838,15,3.471799054,37,0,4.9,41.75,15,0.8445009440000001,0.7506510040000001
47839,15,2.345835956,25,0,4.7,44.58,14,3.190371967,0.656826848
47840,16,4.034837845,43,0,4.5,46.51,14,5.348564768999999,0.469167191
47841,16,2.721229529,29,0,3.7,53.12,12,3.659624763,0.281506503
47842,17,1.501384518,16,0,2.9,65.02,11,1.970588839,0.093836532
47843,17,0.469192976,5,0,2.4,74.52,9,0.563037759,0.0
47844,18,0.0,0,0,1.9,83.88,8,0.0,0.0
47845,18,0.0,0,0,1.6,89.95,7,0.0,0.0
47846,19,0.0,0,0,1.3,91.44,7,0.0,0.0
47847,19,0.0,0,0,1.0,98.08,6,0.0,0.0
47848,20,0.0,0,0,0.8,97.38,6,0.0,0.0
47849,20,0.0,0,0,1.0,100.0,5,0.0,0.0
47850,21,0.0,0,0,1.2,100.0,5,0.0,0.0
47851,21,0.0,0,0,1.3,100.0,5,0.0,0.0
47852,22,0.0,0,0,1.5,100.0,5,0.0,0.0
47853,22,0.0,0,0,1.6,100.0,4,0.0,0.0
47854,23,0.0,0,0,1.7,100.0,4,0.0,0.0
47855,23,0.0,0,0,1.7,100.0,4,0.0,0.0
47856,0,0.0,0,0,1.7,100.0,4,0.0,0.0
47857,0,0.0,0,0,1.6,100.0,3,0.0,0.0
47858,1,0.0,0,0,1.5,100.0,3,0.0,0.0
47859,1,0.0,0,0,1.5,100.0,3,0.0,0.0
47860,2,0.0,0,0,1.5,100.0,3,0.0,0.0
47861,2,0.0,0,0,1.5,100.0,3,0.0,0.0
47862,3,0.0,0,0,1.5,100.0,3,0.0,0.0
47863,3,0.0,0,0,1.4,100.0,3,0.0,0.0
47864,4,0.0,0,0,1.4,99.66,3,0.0,0.0
47865,4,0.0,0,0,1.4,99.66,3,0.0,0.0
47866,5,0.0,0,0,1.5,98.01,3,0.0,0.0
47867,5,0.0,0,0,1.6,98.0,3,0.0,0.0
47868,6,0.0,0,0,1.7,92.62,3,0.0,0.0
47869,6,7.132125152,42,293,1.5,86.27,4,7.789031416,1.7829724999999998
47870,7,16.04710523,64,502,1.4,83.7,5,16.98534575,4.222783193
47871,7,10.13490244,106,6,1.2,78.06,6,10.32247237,6.944132361
47872,8,13.88826472,142,16,1.0,68.5,8,14.07578927,9.571536703
47873,8,6.662613482,71,0,1.2,63.95,8,18.29832493,2.8151269130000003
47874,9,6.287185872999999,67,0,1.5,56.7,9,19.79950833,5.442518878
